market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,risk_status,horizon_status,decision_ready,readiness_blockers,next_required_workflow,near_term_3m,base_12m,long_term_3y,key_missing_evidence,summary,tearsheet,initiation,risk_plan
tw,0052,富邦科技,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-0052/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-0052/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-0052/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-0052/risk_plan.html
tw,3481,群創,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3481/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3481/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3481/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3481/risk_plan.html
tw,3530,晶相光,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3530/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3530/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3530/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-3530/risk_plan.html
tw,4532,瑞智,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4532/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4532/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4532/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4532/risk_plan.html
tw,4912,聯德控股-KY,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4912/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4912/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4912/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4912/risk_plan.html
tw,4919,新唐,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4919/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4919/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4919/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-4919/risk_plan.html
tw,6133,金橋,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6133/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6133/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6133/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6133/risk_plan.html
tw,6139,亞翔,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6139/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6139/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6139/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6139/risk_plan.html
tw,6277,宏正,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6277/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6277/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6277/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6277/risk_plan.html
tw,6438,迅得,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6438/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6438/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6438/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6438/risk_plan.html
tw,6464,台數科,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6464/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6464/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6464/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6464/risk_plan.html
tw,6504,南六,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6504/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6504/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6504/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6504/risk_plan.html
tw,6579,研揚,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6579/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6579/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6579/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6579/risk_plan.html
tw,6614,資拓宏宇,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6614/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6614/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6614/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6614/risk_plan.html
tw,6794,向榮生技,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6794/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6794/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6794/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6794/risk_plan.html
tw,6914,阜爾運通,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6914/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6914/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6914/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6914/risk_plan.html
tw,6988,威力暘-創,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6988/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6988/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6988/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-6988/risk_plan.html
tw,7740,熙特爾-創,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-7740/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-7740/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-7740/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-7740/risk_plan.html
tw,8162,微矽電子-創,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8162/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8162/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8162/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8162/risk_plan.html
tw,8499,鼎炫-KY,buy_now,,,,,,,,,false,market_data_not_complete; official_validation_not_complete; research_status_not_complete; valuation_status_not_complete; risk_status_not_complete; investment_horizon_not_complete,market-data refresh; official-evidence review; company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,,,,,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8499/summary.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8499/tearsheet.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8499/initiation.html,reports/public-equity-batch/2026-07-13-1250-tw-intraday-kline/companies/tw-8499/risk_plan.html
