symbol,company,result_status,handoff_statuses,required_objects,next_workflows,packet_json,expected_result_path,template_md,validate_results_report_json
3380,明泰,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-3380.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-3380.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-3380.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
3645,達邁,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-3645.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-3645.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-3645.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
3704,合勤控,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-3704.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-3704.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-3704.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
4906,正文,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-4906.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-4906.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-4906.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
4938,和碩,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-4938.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-4938.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-4938.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
4956,光鋐,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-4956.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-4956.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-4956.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
4961,天鈺,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-4961.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-4961.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-4961.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
5222,全訊,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-5222.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-5222.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-5222.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
5521,工信,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-5521.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-5521.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-5521.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
5534,長虹,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-5534.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-5534.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-5534.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
5876,上海商銀,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-5876.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-5876.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-5876.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6205,詮欣,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6205.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6205.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6205.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6206,飛捷,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6206.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6206.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6206.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6271,同欣電,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6271.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6271.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6271.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6589,台康生技,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6589.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6589.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6589.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6605,帝寶,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6605.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6605.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6605.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6873,泓德能源,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6873.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6873.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6873.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6890,來億-KY,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6890.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6890.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6890.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
6919,康霈*,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-6919.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-6919.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-6919.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
8114,振樺電,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-8114.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-8114.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-8114.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
8422,可寧衛*,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-8422.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-8422.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-8422.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
8926,台汽電,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-8926.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-8926.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-8926.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
9938,百和,unknown,"{""quote"": ""resolved"", ""official_evidence"": ""input_ready"", ""valuation"": ""input_ready"", ""risk"": ""input_ready""}",research_underwrite; investment_horizon; valuation; risk_assessment,company-tearsheet + initiating-coverage; comps-valuation; portfolio-risk-management,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/input_packets/tw-9938.packet.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/tw-9938.result.json,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/result_templates/tw-9938.result.template.md,reports/public-equity-batch/2026-07-03-tw-kline/specialist_workorders/validate_results_report.json
