market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,key_missing_evidence,tearsheet,initiation,risk_plan
us,INCY,Incyte Corporation - Common Stock,wait_entry,Wait for trigger,103.66000366210938,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-INCY/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-INCY/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-INCY/risk_plan.html
us,INFQ,Infleqtion,wait_entry,Wait for trigger,14.210000038146973,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-INFQ/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-INFQ/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-INFQ/risk_plan.html
us,INSM,Insmed Incorporated - Common Stock,wait_entry,Wait for trigger,98.61000061035156,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-INSM/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-INSM/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-INSM/risk_plan.html
us,IVZ,Invesco Ltd Common Stock,wait_entry,Wait for trigger,28.780000686645508,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-IVZ/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-IVZ/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-IVZ/risk_plan.html
us,JBS,JBS N.V. Class A Common Shares,wait_entry,Wait for trigger,11.920000076293945,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-JBS/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-JBS/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-JBS/risk_plan.html
us,JNJ,Johnson & Johnson Common Stock,wait_entry,Wait for trigger,231.2899932861328,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-JNJ/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-JNJ/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-JNJ/risk_plan.html
us,KIM,Kimco Realty Corporation  Common Stock,wait_entry,Wait for trigger,24.690000534057617,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-KIM/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-KIM/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-KIM/risk_plan.html
us,LITE,Lumentum Holdings Inc. - Common Stock,wait_entry,Wait for trigger,893.9299926757812,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-LITE/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-LITE/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-LITE/risk_plan.html
us,MARA,MARA Holdings,wait_entry,Wait for trigger,14.850000381469727,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-MARA/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-MARA/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-MARA/risk_plan.html
us,MO,Altria Group,wait_entry,Wait for trigger,69.51000213623047,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-MO/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-MO/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-MO/risk_plan.html
us,MRK,Merck & Company,wait_entry,Wait for trigger,115.4800033569336,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-MRK/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-MRK/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-MRK/risk_plan.html
us,NUE,Nucor Corporation Common Stock,wait_entry,Wait for trigger,244.92999267578125,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-NUE/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-NUE/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-NUE/risk_plan.html
us,O,Realty Income Corporation Common Stock,wait_entry,Wait for trigger,60.58000183105469,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-O/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-O/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-O/risk_plan.html
us,P,Everpure,wait_entry,Wait for trigger,77.04000091552734,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-P/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-P/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-P/risk_plan.html
us,PBA,Pembina Pipeline Corp. Ordinary Shares,wait_entry,Wait for trigger,46.41999816894531,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-PBA/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-PBA/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-PBA/risk_plan.html
us,PCG,Pacific Gas & Electric Co. Common Stock,wait_entry,Wait for trigger,16.6299991607666,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-PCG/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-PCG/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-PCG/risk_plan.html
us,PFE,Pfizer,wait_entry,Wait for trigger,25.079999923706055,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-PFE/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-PFE/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-PFE/risk_plan.html
us,Q,Qnity Electronics,wait_entry,Wait for trigger,175.63999938964844,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-Q/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-Q/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-Q/risk_plan.html
us,SMMT,Summit Therapeutics Inc. - Common Stock,wait_entry,Wait for trigger,14.279999732971191,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SMMT/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-SMMT/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-SMMT/risk_plan.html
us,SRE,DBA Sempra Common Stock,wait_entry,Wait for trigger,91.62000274658203,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SRE/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-SRE/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-SRE/risk_plan.html
us,SWKS,Skyworks Solutions,wait_entry,Wait for trigger,76.18000030517578,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SWKS/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-SWKS/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-SWKS/risk_plan.html
us,TPG,TPG Inc. - Class A Common Stock,wait_entry,Wait for trigger,41.189998626708984,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-TPG/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-TPG/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-TPG/risk_plan.html
us,TRP,TC Energy Corporation Common Stock,wait_entry,Wait for trigger,68.43000030517578,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-TRP/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-TRP/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-TRP/risk_plan.html
us,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,wait_entry,Wait for trigger,316.8500061035156,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-TSEM/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-TSEM/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-TSEM/risk_plan.html
us,UPS,United Parcel Service,wait_entry,Wait for trigger,107.23999786376953,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-UPS/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-UPS/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-UPS/risk_plan.html
us,VLO,Valero Energy Corporation Common Stock,wait_entry,Wait for trigger,243.77999877929688,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-VLO/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-VLO/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-VLO/risk_plan.html
us,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,wait_entry,Wait for trigger,466.7900085449219,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-VRTX/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-VRTX/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-VRTX/risk_plan.html
us,XP,XP Inc. - Class A Common Stock,wait_entry,Wait for trigger,15.989999771118164,USD,2026-06-22 market close America/New_York,partial,not_run,"latest SEC filings / 10-K / 10-Q and earnings call evidence not reviewed in this scoped K-line PEI pass; valuation and peer multiple support not run; sell-side consensus, ownership, short interest, and positioning context missing; business quality, balance sheet, segment, and catalyst underwriting not complete; technical follow-through / entry trigger still pending for wait-entry candidate",reports/public-equity-batch/2026-06-22-us-kline/companies/us-XP/tearsheet.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-XP/initiation.html,reports/public-equity-batch/2026-06-22-us-kline/companies/us-XP/risk_plan.html
