market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
us,ED,Consolidated Edison,wait_entry,Wait for trigger,106.91999816894531,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.94% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-ED/risk_plan.html
us,ENB,Enbridge Inc Common Stock,wait_entry,Wait for trigger,54.79999923706055,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.75% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-ENB/risk_plan.html
us,EVRG,Evergy,wait_entry,Wait for trigger,83.25,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.00% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-EVRG/risk_plan.html
us,HBM,Hudbay Minerals Inc. Ordinary Shares,wait_entry,Wait for trigger,27.90999984741211,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.62% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-HBM/risk_plan.html
us,HR,Healthcare Realty Trust Incorporated Common Stock,wait_entry,Wait for trigger,20.15999984741211,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.59% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-HR/risk_plan.html
us,HUT,Hut 8 Corp. - Common Stock,wait_entry,Wait for trigger,121.04000091552734,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.02% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-HUT/risk_plan.html
us,IAG,Iamgold Corporation Ordinary Shares,wait_entry,Wait for trigger,16.90999984741211,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.43% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-IAG/risk_plan.html
us,INCY,Incyte Corporation - Common Stock,wait_entry,Wait for trigger,103.66000366210938,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.73% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-INCY/risk_plan.html
us,INFQ,Infleqtion,wait_entry,Wait for trigger,14.210000038146973,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,8.44% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-INFQ/risk_plan.html
us,INSM,Insmed Incorporated - Common Stock,wait_entry,Wait for trigger,98.61000061035156,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.39% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-INSM/risk_plan.html
us,IVZ,Invesco Ltd Common Stock,wait_entry,Wait for trigger,28.780000686645508,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.50% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-IVZ/risk_plan.html
us,JBS,JBS N.V. Class A Common Shares,wait_entry,Wait for trigger,11.920000076293945,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.55% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-JBS/risk_plan.html
us,JNJ,Johnson & Johnson Common Stock,wait_entry,Wait for trigger,231.2899932861328,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.64% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-JNJ/risk_plan.html
us,KIM,Kimco Realty Corporation  Common Stock,wait_entry,Wait for trigger,24.690000534057617,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.49% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-KIM/risk_plan.html
us,LITE,Lumentum Holdings Inc. - Common Stock,wait_entry,Wait for trigger,893.9299926757812,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,7.26% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-LITE/risk_plan.html
us,MARA,MARA Holdings,wait_entry,Wait for trigger,14.850000381469727,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.42% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-MARA/risk_plan.html
us,MO,Altria Group,wait_entry,Wait for trigger,69.51000213623047,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.72% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-MO/risk_plan.html
us,MRK,Merck & Company,wait_entry,Wait for trigger,115.4800033569336,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.15% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-MRK/risk_plan.html
us,NUE,Nucor Corporation Common Stock,wait_entry,Wait for trigger,244.92999267578125,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.43% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-NUE/risk_plan.html
us,O,Realty Income Corporation Common Stock,wait_entry,Wait for trigger,60.58000183105469,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.53% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-O/risk_plan.html
us,P,Everpure,wait_entry,Wait for trigger,77.04000091552734,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.62% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-P/risk_plan.html
us,PBA,Pembina Pipeline Corp. Ordinary Shares,wait_entry,Wait for trigger,46.41999816894531,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.16% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-PBA/risk_plan.html
us,PCG,Pacific Gas & Electric Co. Common Stock,wait_entry,Wait for trigger,16.6299991607666,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.02% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-PCG/risk_plan.html
us,PFE,Pfizer,wait_entry,Wait for trigger,25.079999923706055,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.48% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-PFE/risk_plan.html
us,Q,Qnity Electronics,wait_entry,Wait for trigger,175.63999938964844,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.00% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-Q/risk_plan.html
us,SMMT,Summit Therapeutics Inc. - Common Stock,wait_entry,Wait for trigger,14.279999732971191,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,4.06% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SMMT/risk_plan.html
us,SRE,DBA Sempra Common Stock,wait_entry,Wait for trigger,91.62000274658203,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.77% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SRE/risk_plan.html
us,SWKS,Skyworks Solutions,wait_entry,Wait for trigger,76.18000030517578,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,5.72% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-SWKS/risk_plan.html
us,TPG,TPG Inc. - Class A Common Stock,wait_entry,Wait for trigger,41.189998626708984,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,0.29% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-TPG/risk_plan.html
us,TRP,TC Energy Corporation Common Stock,wait_entry,Wait for trigger,68.43000030517578,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,1.46% trigger-day low distance; requires fundamental stop review,2.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-TRP/risk_plan.html
us,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,wait_entry,Wait for trigger,316.8500061035156,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,9.54% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-TSEM/risk_plan.html
us,UPS,United Parcel Service,wait_entry,Wait for trigger,107.23999786376953,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.18% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-UPS/risk_plan.html
us,VLO,Valero Energy Corporation Common Stock,wait_entry,Wait for trigger,243.77999877929688,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,4.03% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-VLO/risk_plan.html
us,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,wait_entry,Wait for trigger,466.7900085449219,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,2.91% trigger-day low distance; requires fundamental stop review,5.0% screen cap before full ADV and ownership review,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-VRTX/risk_plan.html
us,XP,XP Inc. - Class A Common Stock,wait_entry,Wait for trigger,15.989999771118164,2026-06-22 market close America/New_York,0% pre-trigger; reassess after trigger and evidence review,0.50%,3.13% trigger-day low distance; requires fundamental stop review,0% watchlist only until liquidity review clears,No hedge proposed in scoped K-line screen; size remains 0% until PEI evidence improves,"Re-underwrite only after follow-through/retest plus filings, earnings, valuation, and liquidity evidence","If already held in a separate portfolio context, trim discipline requires separate holdings review","Exit/watchlist removal if K-line trigger fails, liquidity deteriorates, or fundamentals contradict the setup",No model loss budget deployed in this screen-grade artifact,"Daily price follow-through; refresh SEC filings, earnings, valuation, and liquidity before any model allocation",reports/public-equity-batch/2026-06-22-us-kline/companies/us-XP/risk_plan.html
