market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,dcf_status,dcf_base_value,dcf_bear_value,dcf_bull_value,dcf_upside_downside_pct,dcf_workbook_path,key_missing_inputs,tearsheet,initiation,dcf,risk_plan
tw,1721,三晃,wait_entry,Wait for trigger,26.15,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-1721/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-1721/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-1721/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-1721/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-1721/risk_plan.html
tw,1727,中華化,wait_entry,Wait for trigger,102.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-1727/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-1727/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-1727/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-1727/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-1727/risk_plan.html
tw,1810,和成,wait_entry,Wait for trigger,21.35,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-1810/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-1810/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-1810/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-1810/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-1810/risk_plan.html
tw,2049,上銀,wait_entry,Wait for trigger,343.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2049/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2049/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2049/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2049/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2049/risk_plan.html
tw,2208,台船,wait_entry,Wait for trigger,18.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2208/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2208/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2208/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2208/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2208/risk_plan.html
tw,2233,宇隆,wait_entry,Wait for trigger,315.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2233/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2233/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2233/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2233/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2233/risk_plan.html
tw,2308,台達電,wait_entry,Wait for trigger,2150.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2308/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2308/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2308/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2308/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2308/risk_plan.html
tw,2317,鴻海,wait_entry,Wait for trigger,268.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2317/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2317/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2317/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2317/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2317/risk_plan.html
tw,2329,華泰,wait_entry,Wait for trigger,58.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2329/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2329/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2329/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2329/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2329/risk_plan.html
tw,2355,敬鵬,wait_entry,Wait for trigger,58.7,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2355/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2355/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2355/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2355/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2355/risk_plan.html
tw,2359,所羅門,wait_entry,Wait for trigger,136.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2359/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2359/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2359/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2359/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2359/risk_plan.html
tw,2360,致茂,wait_entry,Wait for trigger,2310.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2360/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2360/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2360/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2360/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2360/risk_plan.html
tw,2371,大同,wait_entry,Wait for trigger,28.15,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2371/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2371/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2371/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2371/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2371/risk_plan.html
tw,2399,映泰,wait_entry,Wait for trigger,51.6,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2399/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2399/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2399/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2399/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2399/risk_plan.html
tw,2406,國碩,wait_entry,Wait for trigger,35.6,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2406/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2406/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2406/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2406/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2406/risk_plan.html
tw,2420,新巨,wait_entry,Wait for trigger,64.2,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2420/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2420/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2420/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2420/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2420/risk_plan.html
tw,2421,建準,wait_entry,Wait for trigger,150.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2421/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2421/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2421/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2421/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2421/risk_plan.html
tw,2474,可成,wait_entry,Wait for trigger,206.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2474/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2474/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2474/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2474/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2474/risk_plan.html
tw,2498,宏達電,wait_entry,Wait for trigger,50.4,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2498/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2498/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2498/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2498/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2498/risk_plan.html
tw,2605,新興,wait_entry,Wait for trigger,31.95,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2605/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2605/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2605/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2605/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2605/risk_plan.html
tw,2630,亞航,wait_entry,Wait for trigger,42.9,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-2630/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-2630/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-2630/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-2630/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-2630/risk_plan.html
tw,3010,華立,wait_entry,Wait for trigger,131.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3010/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3010/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3010/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3010/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3010/risk_plan.html
tw,3017,奇鋐,wait_entry,Wait for trigger,2420.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3017/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3017/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3017/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3017/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3017/risk_plan.html
tw,3031,佰鴻,wait_entry,Wait for trigger,30.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3031/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3031/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3031/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3031/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3031/risk_plan.html
tw,3338,泰碩,wait_entry,Wait for trigger,75.8,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3338/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3338/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3338/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3338/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3338/risk_plan.html
tw,3376,新日興,wait_entry,Wait for trigger,209.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3376/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3376/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3376/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3376/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3376/risk_plan.html
tw,3380,明泰,wait_entry,Wait for trigger,35.8,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3380/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3380/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3380/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3380/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3380/risk_plan.html
tw,3518,柏騰,wait_entry,Wait for trigger,30.9,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3518/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3518/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3518/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3518/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3518/risk_plan.html
tw,3645,達邁,wait_entry,Wait for trigger,96.1,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-3645/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-3645/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-3645/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-3645/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-3645/risk_plan.html
tw,4540,全球傳動,wait_entry,Wait for trigger,62.1,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-4540/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-4540/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-4540/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-4540/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-4540/risk_plan.html
tw,4576,大銀微系統,wait_entry,Wait for trigger,236.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-4576/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-4576/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-4576/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-4576/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-4576/risk_plan.html
