market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,6189,豐藝,wait_entry,Wait for trigger,50.2,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.09%; 20D low 49.15 (input only; PM must verify),"20D avg trade value 195,072,470.7; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6189/risk_plan.html
tw,6196,帆宣,wait_entry,Wait for trigger,554.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 17.51%; 20D low 457 (input only; PM must verify),"20D avg trade value 1,242,551,686.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6196/risk_plan.html
tw,6224,聚鼎,wait_entry,Wait for trigger,77.2,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 9.33%; 20D low 70 (input only; PM must verify),"20D avg trade value 150,960,473; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6224/risk_plan.html
tw,6271,同欣電,wait_entry,Wait for trigger,267.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 22.66%; 20D low 206.5 (input only; PM must verify),"20D avg trade value 3,224,163,706.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6271/risk_plan.html
tw,6658,聯策,wait_entry,Wait for trigger,234.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 28.42%; 20D low 167.5 (input only; PM must verify),"20D avg trade value 300,754,347.4; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6658/risk_plan.html
tw,6719,力智,wait_entry,Wait for trigger,270.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 23.15%; 20D low 207.5 (input only; PM must verify),"20D avg trade value 1,079,412,668.3; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6719/risk_plan.html
tw,6742,澤米,wait_entry,Wait for trigger,67.8,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 24.78%; 20D low 51 (input only; PM must verify),"20D avg trade value 314,164,197.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6742/risk_plan.html
tw,6831,邁科,wait_entry,Wait for trigger,873.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 23.25%; 20D low 670 (input only; PM must verify),"20D avg trade value 1,110,209,002.35; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6831/risk_plan.html
tw,6890,來億-KY,wait_entry,Wait for trigger,197.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 3.3%; 20D low 190.5 (input only; PM must verify),"20D avg trade value 471,798,931.75; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6890/risk_plan.html
tw,6919,康霈*,wait_entry,Wait for trigger,99.8,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 12.83%; 20D low 87 (input only; PM must verify),"20D avg trade value 854,358,538.5; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-6919/risk_plan.html
tw,7769,鴻勁,wait_entry,Wait for trigger,6470.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,"20d_low distance 3.71%; 20D low 6,230 (input only; PM must verify)","20D avg trade value 5,226,632,095; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-7769/risk_plan.html
tw,8103,瀚荃,wait_entry,Wait for trigger,98.8,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 8.6%; 20D low 90.3 (input only; PM must verify),"20D avg trade value 137,382,086.25; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-8103/risk_plan.html
tw,9941,裕融,wait_entry,Wait for trigger,80.0,2026-06-30,0% pre-trigger; reassess only after trigger and full PEI evidence,0.0,20d_low distance 2.62%; 20D low 77.9 (input only; PM must verify),"20D avg trade value 330,290,679.85; PM must define liquidity cap",No hedge; model portfolio remains cash for this name until evidence clears,"Open or add only after full PEI specialist workflow confirms thesis, trigger, current price context, liquidity, and risk/reward","Trim or keep watch-only if source thesis, price trigger, or company-level evidence weakens","Exit/watch-only if thesis evidence fails, price trigger fails, or official evidence contradicts KOL/news setup",0 units at risk because model size is 0% in this partial artifact,Daily price and weekly fundamentals while in report-scope watch universe,reports/public-equity-batch/2026-07-01-tw-kline/companies/tw-9941/risk_plan.html
